created_at,date,place,tweet,language,hashtags,location
2021-07-22 22:24:11 EET,2021-07-22,"{'type': 'Point', 'coordinates': [45.57401571, -73.70445975]}",Joseph Couto stabs through the GQ United wall but can’t help FC Gomorra avoid the 2-1 heartbreaker.   #soccer #soccerlife #soccermtl  #montreal  #montrealsoccer  #7vs7  #totalcampo  #KeepItTotal  https://t.co/mniDHHETCB,en,"['soccer', 'soccerlife', 'soccermtl', 'montreal', 'montrealsoccer', '7vs7', 'totalcampo', 'keepittotal']",Montreal
2021-07-22 22:02:46 EET,2021-07-22,"{'type': 'Point', 'coordinates': [45.5016889, -73.567256]}","Want to work at Tetra Tech? We're hiring in #Montreal, QC! Click the link in our bio for details on this job and more: Technicien(ne) - Génie civil #Engineering",en,"['montreal', 'engineering']",Montreal
2021-07-22 21:16:08 EET,2021-07-22,"{'type': 'Point', 'coordinates': [45.5016889, -73.567256]}","See our latest #Montreal, QC job and click to apply: Sales Coach -  https://t.co/Zy0tkvesu4 #B2B",en,"['montreal', 'b2b']",Montreal
2021-07-22 20:56:04 EET,2021-07-22,"{'type': 'Point', 'coordinates': [45.5016889, -73.567256]}","Looking to score a job at Tetra Tech? You're in luck. Click the link in our bio for the job description and information on how to apply: Ingénieur(e) concepteur(trice) - Ponts et Ouvrages d'art #Engineering #Montreal, QC",en,"['engineering', 'montreal']",Montreal
2021-07-22 20:42:22 EET,2021-07-22,"{'type': 'Point', 'coordinates': [45.5016889, -73.567256]}","Want to land a job like ""Heavy Equipment Mechanic"" at PNR RailWorks? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #SkilledTrade #Montreal, QC",en,"['skilledtrade', 'montreal']",Montreal
2021-07-22 20:39:52 EET,2021-07-22,"{'type': 'Point', 'coordinates': [45.5016889, -73.567256]}","See our latest #Montreal, QC job and click to apply: Sr Partner Manager -  https://t.co/tQdOlLzChc #Marketing",en,"['montreal', 'marketing']",Montreal
2021-07-22 20:18:48 EET,2021-07-22,"{'type': 'Point', 'coordinates': [45.5016889, -73.567256]}","If you're looking for work in #Montreal, QC, check out this job:  https://t.co/ghfeftzqFM #statistics",en,"['montreal', 'statistics']",Montreal
2021-07-22 20:03:46 EET,2021-07-22,"{'type': 'Point', 'coordinates': [45.5016889, -73.567256]}","We're hiring! Click to apply: Account Executive - West -  https://t.co/P3QJVk1T8R #B2B #Montreal, QC",en,"['b2b', 'montreal']",Montreal
2021-07-22 19:44:53 EET,2021-07-22,"{'type': 'Point', 'coordinates': [45.5016889, -73.567256]}","Interested in a job in #Montreal, QC? This could be a great fit:  https://t.co/YcL8HaY3gP #SupplyChain",en,"['montreal', 'supplychain']",Montreal
2021-07-23 16:58:28 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.71270142, -74.00589108]}","Just posted a video @ New York City, N.Y.  https://t.co/L8rBYf479d",en,[],New York
2021-07-23 16:57:23 EET,2021-07-23,"{'type': 'Point', 'coordinates': [42.9932, -76.8056]}","Just posted a photo @ Tyre, New York  https://t.co/D4QwgZcoMD",en,[],New York
2021-07-23 16:56:59 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.85636, -73.93261]}","Kids Brazilian Jiu Jitsu of Washington Heights 4450 Broadway New York, NY 10040. 190th st Manhattan. @ Whas Cultural Art Center Inc  https://t.co/KV1hPuEnqV",en,[],New York
2021-07-23 16:56:56 EET,2021-07-23,"{'type': 'Point', 'coordinates': [42.519797, -75.918259]}",Closure on #NY26 NB from NY 41 to NY 23  https://t.co/5dScgXYMVc,en,['ny26'],New York
2021-07-23 16:56:56 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.752769, -73.979189]}",Cleared: Incident on #42StShuttle Both directions at Grand Central - 42 St,en,['42stshuttle'],New York
2021-07-23 16:56:30 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.7779, -73.9675]}","Just posted a photo @ Manhattan, New York  https://t.co/J7XaDkbtyA",en,[],New York
2021-07-23 16:55:03 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.7359, -74.0292]}",Incident on #Hoboken33RdStreet  https://t.co/CkofuXB95Y,en,['hoboken33rdstreet'],New York
2021-07-23 16:55:03 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.747387, -73.848974]}",Incident on #GrandCentralParkway EB at Exit 10 - I-495 Long Island Expressway  https://t.co/rQnvj1T8xS,en,['grandcentralparkway'],New York
2021-07-23 16:55:03 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.756492, -73.976474]}",Cleared: Incident on #SIM8XBus at Madison Av/E 47 St,en,['sim8xbus'],New York
2021-07-23 16:55:03 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.756492, -73.976474]}",Cleared: Incident on #SIM8Bus at Madison Av/E 47 St,en,['sim8bus'],New York
2021-07-23 16:55:03 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.756492, -73.976474]}",Cleared: Incident on #SIM6Bus at Madison Av/E 47 St,en,['sim6bus'],New York
2021-07-23 16:55:02 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.756492, -73.976474]}",Cleared: Incident on #SIM31Bus at Madison Av/E 47 St,en,['sim31bus'],New York
2021-07-23 16:55:02 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.756492, -73.976474]}",Cleared: Incident on #SIM22Bus at Madison Av/E 47 St,en,['sim22bus'],New York
2021-07-23 16:55:02 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.756492, -73.976474]}",Cleared: Construction on #SIM11Bus NB at Madison Av/E 47 St,en,['sim11bus'],New York
2021-07-23 16:53:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.2112, -77.5802]}","Being watched ...  #irondequoitny #wisnerrd #walkies #walking #dogwalking @ Irondequoit, New York  https://t.co/OHK4PuSGKv",en,"['irondequoitny', 'wisnerrd', 'walkies', 'walking', 'dogwalking']",New York
2021-07-23 16:53:00 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.7127837, -74.0059413]}","See our latest #NewYork, NY job and click to apply: Technical Program Manager -  https://t.co/OtxftG8QRn #IT",en,"['newyork', 'it']",New York
2021-07-23 16:52:15 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.727, -74.0338]}",Updated: Incident on #HobokenWorldTradeCenterAndJournalSquare33RdStreet  https://t.co/Z2627vlFrA,en,['hobokenworldtradecenterandjournalsquare33rdstreet'],New York
2021-07-23 16:52:14 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.910525, -74.555543]}",Construction on #I80 WB from West of Exit 35 - Mount Hope Av to East of Exit 30 - Howard Blvd  https://t.co/Y7xyIKyBuf,en,['i80'],New York
2021-07-23 16:52:14 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.971027, -75.121786]}",Construction on #I80 EB from East of Exit 2 - Worthington State Park to East of Exit 2 - Worthington State Park  https://t.co/x22Bq7mlk4,en,['i80'],New York
2021-07-23 16:52:14 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.727785, -74.100339]}",Incident on #US19TruckRoute NB at Hackensack River Drawbridge  https://t.co/y2WORmVzjm,en,['us19truckroute'],New York
2021-07-23 16:52:14 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.713624, -74.140531]}",Incident on #NewJerseyTurnpikeWesternSpur NB from Southern Mixing Bowl to North of Interchange 15E - US 1&amp;9  https://t.co/7roqgFavn2,en,['newjerseyturnpikewesternspur'],New York
2021-07-23 16:52:13 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.727785, -74.100339]}",Incident on #US19TruckRoute SB at Hackensack River Drawbridge  https://t.co/4rGkoxNYQu,en,['us19truckroute'],New York
2021-07-23 16:52:13 EET,2021-07-23,"{'type': 'Point', 'coordinates': [42.751977, -73.872063]}",Incident on #NY5 EB at Schenectady-Albany County Line  https://t.co/X1MuLSRZ4X,en,['ny5'],New York
2021-07-23 16:51:29 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.7127837, -74.0059413]}","Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Marketing Transformation Senior Consultant"" in #NewYork, NY. #Marketing",en,"['newyork', 'marketing']",New York
2021-07-23 16:49:53 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.556843, -74.434429]}",Updated: Incident on #I287 SB from South of Exit 5 - CR 529/Stelton Rd to New Jersey Turnpike  https://t.co/BB40ElyHSw,en,['i287'],New York
2021-07-23 16:49:53 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.727785, -74.100339]}",Cleared: Incident on #US19TruckRoute NB at Hackensack River Drawbridge,en,['us19truckroute'],New York
2021-07-23 16:49:53 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.072722, -76.232097]}",Closure on #NY695 NB at I-690 East; State Fair Boulevard Exit  https://t.co/dhvYMOGGrg,en,['ny695'],New York
2021-07-23 16:49:52 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.727785, -74.100339]}",Cleared: Incident on #US19TruckRoute SB at Hackensack River Drawbridge,en,['us19truckroute'],New York
2021-07-23 16:49:52 EET,2021-07-23,"{'type': 'Point', 'coordinates': [41.045231, -73.765464]}",Cleared: Incident on #I287CrossWestchesterExpwy WB from Before Exit 7 (I-287) - Central Westchester Parkway North to 0.0,en,['i287crosswestchesterexpwy'],New York
2021-07-23 16:48:38 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.7519846, -73.9697795]}","Advanced Physicians PC is hiring! Click here to apply for this position in #NewYork, NY  https://t.co/t0KhUdUbar #healthcarejobs",en,"['newyork', 'healthcarejobs']",New York
2021-07-23 16:47:45 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.668, -73.5296]}",Construction on #NY27 EB from Washington Avenue to Seaford Avenue   https://t.co/q7wT4JFbe0,en,['ny27'],New York
2021-07-23 16:46:42 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.0753, -73.7824]}","Just posted a photo @ Saratoga Springs, New York  https://t.co/UQPqx5sOI2",en,[],New York
2021-07-23 16:46:10 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.23429812, -77.56694505]}","Census Tract 9801, Monroe County, New York  https://t.co/r0g7zPaK2w",en,[],New York
2021-07-23 16:46:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [42.7044, -73.9119]}","#clevelandguardians @ Guilderland, New York  https://t.co/wdb5NNuhMB",en,['clevelandguardians'],New York
2021-07-23 16:46:03 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.7, -73.593]}","This has been a great way to start your day. @ceciljr96 I like to thank you for giving me the opportunity to share my thoughts. We are reading “Boundaries” by @ Nassau County, New York  https://t.co/xfRIr0ORWU",en,[],New York
2021-07-23 16:45:44 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.903125, -73.85062]}",Construction on #2Line SB from Wakefield - 241 St to E 180 St  https://t.co/kYnhuyhQhi,en,['2line'],New York
2021-07-23 16:45:44 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.16115, -77.75934]}",Construction on #NY531 EB at Exit   - NY 531 EB service road  https://t.co/b95ppHKM3R,en,['ny531'],New York
2021-07-23 16:45:44 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.668, -73.5296]}",Construction on #NY27 EB from Washington Avenue to Seaford Avenue   https://t.co/BmHzHoUmwI,en,['ny27'],New York
2021-07-23 16:45:43 EET,2021-07-23,"{'type': 'Point', 'coordinates': [41.75949, -72.641232]}",Incident on #CT15 SB at Exit 90 (EAST RIVER DRIVE)  https://t.co/tXWWuuSd8h,en,['ct15'],New York
2021-07-23 16:45:43 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.668, -73.5296]}",Construction on #NY27 EB from Washington Avenue to Seaford Avenue   https://t.co/RyJc9SOTPt,en,['ny27'],New York
2021-07-23 16:45:43 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.763026, -73.757628]}",Construction on #BeltSystemCrossIslandParkway NB from Exit 31W - NY 25A- Northern Boulevard; Ramp to Exit 32 - Totten Avenue  https://t.co/dcB2UNMaY7,en,['beltsystemcrossislandparkway'],New York
2021-07-23 16:44:57 EET,2021-07-23,"{'type': 'Point', 'coordinates': [42.9047, -78.8494]}","LINK IN BIO!! @ Buffalo, New York  https://t.co/uAmEoqirqY",en,[],New York
2021-07-23 16:44:55 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.65, -73.95]}","Just posted a video @ Brooklyn, New York  https://t.co/oQrDU87w5b",en,[],New York
2021-07-23 16:43:57 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.7127837, -74.0059413]}","Don't submit then quit. Apply for jobs like ""Audit &amp; Assurance Senior"" at Deloitte, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #Accounting #NewYork, NY",en,"['accounting', 'newyork']",New York
2021-07-23 16:43:16 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.727785, -74.100339]}",Incident on #US19TruckRoute NB at Hackensack River Drawbridge  https://t.co/RBZir90NJO,en,['us19truckroute'],New York
2021-07-23 16:43:15 EET,2021-07-23,"{'type': 'Point', 'coordinates': [41.585656, -72.648453]}",Incident on #CT9 SB at 1.25 miles before Exit 16 (RTE 17&amp; RTE 66)  https://t.co/QFzLvZcD1O,en,['ct9'],New York
2021-07-23 16:43:15 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.727785, -74.100339]}",Incident on #US19TruckRoute SB at Hackensack River Drawbridge  https://t.co/NfWCFpr76q,en,['us19truckroute'],New York
2021-07-23 16:42:27 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.3121, -73.6482]}","Just posted a photo @ Glens Falls, New York  https://t.co/FtGFWk5u7f",en,[],New York
2021-07-23 16:41:14 EET,2021-07-23,"{'type': 'Point', 'coordinates': [42.93317, -78.8086]}",Cleared: Construction on #Route33 EB,en,['route33'],New York
2021-07-23 16:41:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.1557, -77.6204]}","New Single ""Trouble"" -DODI&amp;SWISHAZ-Album Coming Soon @ Rochester, New York  https://t.co/Ke0PqV9XX7",en,[],New York
2021-07-23 16:40:45 EET,2021-07-23,"{'type': 'Point', 'coordinates': [41.061011, -73.855992]}",Cleared: Incident on #I87NYSThruway NB at Before Exit 9 (I-87) - Tarrytown (Rte 9),en,['i87nysthruway'],New York
2021-07-23 16:40:40 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.88805, -72.38493]}","Just posted a photo @ Southampton, New York  https://t.co/vVYIPrBRTc",en,[],New York
2021-07-23 16:40:01 EET,2021-07-23,"{'type': 'Point', 'coordinates': [33.3559957, -82.0015404]}",PIT 17U - New York Dragons def. PCH Nightrydas SC 88-81 @exposurebball,en,[],New York
2021-07-23 16:40:00 EET,2021-07-23,"{'type': 'Point', 'coordinates': [33.3559957, -82.0015404]}",PIT 17U - New York Wiz Kids def. Pittsburgh Supreme 79-43 @exposurebball,en,[],New York
2021-07-23 16:38:51 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.7197, -74.0425]}",Incident on #JournalSquare33RdStreet  https://t.co/Z2627vlFrA,en,['journalsquare33rdstreet'],New York
2021-07-23 16:38:51 EET,2021-07-23,"{'type': 'Point', 'coordinates': [39.932168, -74.179175]}",Construction on #US9 SB at Gladney Av/Motor Rd  https://t.co/v15DLKE65B,en,['us9'],New York
2021-07-23 16:38:49 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.71270142, -74.00589108]}","Ankara pj pants and robes dropping soon on  https://t.co/IVba8ClN8h @ New York City, N.Y.  https://t.co/VPNz5hrWuW",en,[],New York
2021-07-23 16:38:40 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.6303, -74.0889]}","Just posted a photo @ Staten Island, New York  https://t.co/BHuW080eFL",en,[],New York
2021-07-23 16:36:59 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.0753, -73.7824]}","Just posted a photo @ Saratoga Springs, New York  https://t.co/1m0ZISwvg9",en,[],New York
2021-07-23 16:36:48 EET,2021-07-23,"{'type': 'Point', 'coordinates': [41.0327, -72.208]}","#basement transformations the #beforeandafter @gina_intini_realtor   Comment if you like it or not, and post pictures of your room transformations. @ Suffolk County, New York  https://t.co/qmCwuFk1nY",en,"['basement', 'beforeandafter']",New York
2021-07-23 16:36:40 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.752769, -73.979189]}",Incident on #42StShuttle Both directions at Grand Central - 42 St  https://t.co/yE9hwpIWgp,en,['42stshuttle'],New York
2021-07-23 16:35:40 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.68680507, -73.97866804]}","I'm at The Center For Fiction in New York, NY  https://t.co/OKu2s79HNC",en,[],New York
2021-07-23 16:34:48 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.70255, -73.816515]}",Updated: Incident on #I678 SB at Hillside Avenue  https://t.co/GXKrVAgCPh,en,['i678'],New York
2021-07-23 16:33:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.60533, -73.92976]}",Just posted a photo @ Marine Park Nature Trails  https://t.co/99PaICBZGQ,en,[],New York
2021-07-23 16:32:26 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.069157, -76.235448]}",Construction on #NY695 NB at bridge over Gerelock Rd  https://t.co/PLiQXaZbBy,en,['ny695'],New York
2021-07-23 16:32:25 EET,2021-07-23,"{'type': 'Point', 'coordinates': [39.883675, -75.103733]}",Incident on #I76 EB from Exit 1C - CR 634/Market St to Exit 1A - NJ 42/I-295  https://t.co/TXi6heje6k,en,['i76'],New York
2021-07-23 16:32:25 EET,2021-07-23,"{'type': 'Point', 'coordinates': [41.2173, -74.032997]}",Cleared: Incident on #PalisadesInterstateParkway NB at Exit 14 -Willow Grove Road; CR 98,en,['palisadesinterstateparkway'],New York
2021-07-23 16:32:15 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.7127837, -74.0059413]}","Don't be shy. Score a job like ""Senior Business Intelligence Analyst"" at SS&amp;C Technologies by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply.",en,[],New York
2021-07-23 16:32:01 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.7779, -73.9675]}","Just posted a photo @ Manhattan, New York  https://t.co/jEvU49rnhp",en,[],New York
2021-07-23 16:30:37 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.75794459, -73.98552775]}","Just posted a photo @ Times Square, New York City  https://t.co/NdbKJS99Ds",en,[],New York
2021-07-23 16:29:58 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.632836, -73.947642]}",Incident on #5Line NB at Flatbush Av - Brooklyn College  https://t.co/JXTLLozgl4,en,['5line'],New York
2021-07-23 16:29:58 EET,2021-07-23,"{'type': 'Point', 'coordinates': [41.130001, -73.794197]}",Construction on #SawMillRiverParkway Both directions from Exit 30 - CR 106; Ramp to Exit 34 - South Croton Avenue  https://t.co/aHuJKZnzE6,en,['sawmillriverparkway'],New York
2021-07-23 16:29:58 EET,2021-07-23,"{'type': 'Point', 'coordinates': [39.859278, -75.099554]}",Construction on #NJ42 SB at South of Exit 14 - CR 753/Creek Rd  https://t.co/vqPfqDbfTB,en,['nj42'],New York
2021-07-23 16:29:57 EET,2021-07-23,"{'type': 'Point', 'coordinates': [33.3559957, -82.0015404]}",PIT 17U - New York Wiz Kids def. Grind Time Grinders by forfeit @exposurebball,en,[],New York
2021-07-23 16:29:57 EET,2021-07-23,"{'type': 'Point', 'coordinates': [41.763231, -72.695491]}",Incident on #I84 WB at Exit 46 (WEST BOULEVARD)  https://t.co/KsWx3xk8bh,en,['i84'],New York
2021-07-23 16:29:57 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.756882, -73.976199]}",Cleared: Construction on #SIM26Bus NB at Madison Av/E 48 St,en,['sim26bus'],New York
